Created at	Closed at	Updated at	State	Labels	Comments	Number	Title	Url	Html url	Body	User name	User email	Milestone created at	Milestone due on	Milestone descrtiption	Milestone state	Milestone title
2018-10-27 03:15:56.0	2018-10-27 03:16:21.0	2018-10-27 03:16:21.0	closed	[]	1	613	Merge pull request #1 from torvalds/master	https://api.github.com/repos/torvalds/linux/issues/613	https://github.com/torvalds/linux/pull/613	update	paulluo	null	null	null	null	null	null	
2018-10-28 07:19:51.0	2018-10-28 07:20:34.0	2019-02-12 18:41:30.0	closed	[]	0	614	ASoC:SOF Topic/remove duplicated defines	https://api.github.com/repos/torvalds/linux/issues/614	https://github.com/torvalds/linux/pull/614	remove some duplicated defines	zhuyingjiang	null	null	null	null	null	null	
2018-10-28 22:51:36.0	2018-10-29 00:21:48.0	2018-10-29 00:22:08.0	closed	[]	1	615	elan_i2c_core.c -- add ACPI ID for Lenovo Ideapad 330-15IGM	https://api.github.com/repos/torvalds/linux/issues/615	https://github.com/torvalds/linux/pull/615	Got this error in dmesg: i2c_hid i2c-ELAN061E:00: i2c-ELAN061E:00 supply vdd not found, using dummy regulator	ghost	null	null	null	null	null	null	
2018-10-29 12:47:15.0	null	2020-10-02 17:44:12.0	open	[]	4	616	added ELAN061E TOUCHPAD	https://api.github.com/repos/torvalds/linux/issues/616	https://github.com/torvalds/linux/pull/616	now support lenovo ideapad 330 15ARR (ryzen 3 model)	mansoorkodungallur	null	null	null	null	null	null	
2018-10-29 14:52:13.0	2018-10-29 14:52:35.0	2018-10-29 14:52:35.0	closed	[]	0	617	:)	https://api.github.com/repos/torvalds/linux/issues/617	https://github.com/torvalds/linux/pull/617		ghost	null	null	null	null	null	null	
2018-10-29 22:15:00.0	2020-07-12 19:23:11.0	2020-07-12 19:23:11.0	closed	[]	1	618	Allow root processes to call kernel task port	https://api.github.com/repos/torvalds/linux/issues/618	https://github.com/torvalds/linux/pull/618		Patrickk17	null	null	null	null	null	null	
2018-11-11 12:26:53.0	2018-11-11 12:27:18.0	2018-11-11 12:27:18.0	closed	[]	0	620	Merge 20181111	https://api.github.com/repos/torvalds/linux/issues/620	https://github.com/torvalds/linux/pull/620		AndyLavr	null	null	null	null	null	null	
2018-11-11 12:40:19.0	2018-11-11 12:41:49.0	2018-11-11 12:41:49.0	closed	[]	0	621	Merge pull request #11 from torvalds/master	https://api.github.com/repos/torvalds/linux/issues/621	https://github.com/torvalds/linux/pull/621	Merge head 20181111	AndyLavr	null	null	null	null	null	null	
2018-11-13 14:56:48.0	2018-11-13 14:57:01.0	2018-11-13 15:16:35.0	closed	[]	0	622	Merge pull request #1 from torvalds/master	https://api.github.com/repos/torvalds/linux/issues/622	https://github.com/torvalds/linux/pull/622	Update Files	chorman0773	null	null	null	null	null	null	
2018-11-15 06:37:34.0	2018-11-15 06:39:39.0	2018-11-15 06:40:20.0	closed	[]	2	623	Dev0	https://api.github.com/repos/torvalds/linux/issues/623	https://github.com/torvalds/linux/pull/623		Dohbedoh	null	null	null	null	null	null	
2018-11-16 22:40:07.0	2018-11-16 22:52:37.0	2018-11-16 22:52:37.0	closed	[]	1	624	CMPE283 Assignment 1	https://api.github.com/repos/torvalds/linux/issues/624	https://github.com/torvalds/linux/pull/624	kernel module to read vmx controls  <Please reject the request, for learning purpose only>	khanayazahmad	null	null	null	null	null	null	
2018-11-21 11:49:42.0	null	2020-10-02 17:44:08.0	open	[]	1	625	Update xpad.c	https://api.github.com/repos/torvalds/linux/issues/625	https://github.com/torvalds/linux/pull/625	added   PDP Wired Controller for Xbox One - Crimson Red    idVendor           0x0e6f     idProduct          0x02a2	kingofsin	null	null	null	null	null	null	
2018-11-27 17:59:03.0	null	2020-10-02 17:44:06.0	open	[]	1	626	Add E-mu 0404 USB automatic sample rate	https://api.github.com/repos/torvalds/linux/issues/626	https://github.com/torvalds/linux/pull/626	Add old work patch...	khseal	null	null	null	null	null	null	
2018-11-30 15:21:19.0	2018-11-30 19:39:10.0	2018-11-30 19:39:10.0	closed	[]	1	627	Fix typo	https://api.github.com/repos/torvalds/linux/issues/627	https://github.com/torvalds/linux/pull/627	fixed typo in usr/Makefile comment section	oygen87	null	null	null	null	null	null	
2018-11-30 21:01:03.0	2018-12-06 14:02:08.0	2018-12-06 14:02:08.0	closed	[]	1	628	Fix broken Gmane URLs	https://api.github.com/repos/torvalds/linux/issues/628	https://github.com/torvalds/linux/pull/628	This is an automated pull request to fix broken Gmane URLs.    Here's what I did:   First I searched for Gmane URLs in your repo. For each Gmane URL, I checked if the content was available at the URL. For URLs where the content was not available, I first checked the `article` subdomain of Gmane, which has some content not available on the `thread` and `comments` subdomains.    If the content wasn't anywhere on Gmane's web interface, I resolved the URL to a [Message-ID](https://en.wikipedia.org/wiki/Message-ID) via the Gmane NNTP interface and tried to find the Message-ID on other mailing list archivers. I checked `mail-archive.com`, then `marc.info`, then `lists.debian.org` and so on.    If a new URL was found, I replaced it in this pull request. If the content wasn't found, I left the link alone.   	cyounkins-bot	null	null	null	null	null	null	
2018-12-01 02:47:30.0	2018-12-01 02:48:59.0	2019-03-14 02:55:25.0	closed	[]	3	629	a	https://api.github.com/repos/torvalds/linux/issues/629	https://github.com/torvalds/linux/pull/629	a	lonerinthenight	null	null	null	null	null	null	
2018-12-02 11:00:48.0	2019-03-15 22:03:08.0	2019-03-15 22:03:08.0	closed	[]	1	630	Sunxi next	https://api.github.com/repos/torvalds/linux/issues/630	https://github.com/torvalds/linux/pull/630	just on a13,thanks	badthird	null	null	null	null	null	null	
2018-12-04 09:06:28.0	null	2020-10-02 17:44:04.0	open	[]	1	631	spi: dw: fix potential variable assignment error	https://api.github.com/repos/torvalds/linux/issues/631	https://github.com/torvalds/linux/pull/631	spi::mode is defined by framework for several SPI capabilities, such as polarity, phase, bit-endian, wire number.  Directly use this variable for setting controller's polarity and phase is inappropriate.  Since SPI framework has its definition,  fetch required bit in spi::mode and set to register.	shaftarger	null	null	null	null	null	null	
2018-12-04 15:12:55.0	null	2019-02-18 12:22:13.0	open	[]	3	632	add ACPI ID for Lenovo IdeaPad 330-15ARR	https://api.github.com/repos/torvalds/linux/issues/632	https://github.com/torvalds/linux/pull/632	Add ELAN061E to the ACPI table to support Elan touchpad found in Lenovo IdeaPad 330-15ARR.	redmusicxd	null	null	null	null	null	null	
2018-12-10 18:50:05.0	2018-12-23 15:37:37.0	2019-01-23 14:05:29.0	closed	[]	4	633	add ACPI ID for ASUS Aspire F5-573G	https://api.github.com/repos/torvalds/linux/issues/633	https://github.com/torvalds/linux/pull/633	Add ELAN0501 to the ACPI table to support Elan touchpad found in ASUS Aspire F5-573G	patrickdreyer	null	null	null	null	null	null	
2018-12-21 17:52:39.0	null	2018-12-29 10:13:51.0	open	[]	1	634	sched/debug: Change /proc/sched_debug from 0444 to 0400	https://api.github.com/repos/torvalds/linux/issues/634	https://github.com/torvalds/linux/pull/634	Just like the upstream commit 8e7df2b, there's not enough reasons to read this file as non-root.  The old CVE-2014-1738 could have been prevented by this.	HacKurx	null	null	null	null	null	null	
2018-12-25 23:34:33.0	2019-01-07 21:12:13.0	2019-01-07 21:12:58.0	closed	[]	2	635	drm: panel-orientation-quirks: Add quirk for Lenovo Ideapad D330	https://api.github.com/repos/torvalds/linux/issues/635	https://github.com/torvalds/linux/pull/635	Lenovo Ideapad D330 Pentium CPU version has 1920x1200 LCD. Console ouput gets rotated at boot as Miix 310.    Signed-off-by: David Santamaría Rogado <howl.nsp@gmail.com>	howl	null	null	null	null	null	null	
2018-12-29 14:17:28.0	null	2018-12-29 14:19:19.0	open	[]	1	636	Create CODE_OF_CONDUCT.md	https://api.github.com/repos/torvalds/linux/issues/636	https://github.com/torvalds/linux/pull/636		abdullahkhilji	null	null	null	null	null	null	
2018-12-29 21:59:04.0	2019-02-13 08:35:13.0	2021-11-05 15:22:11.0	closed	[]	65	637	foo	https://api.github.com/repos/torvalds/linux/issues/637	https://github.com/torvalds/linux/pull/637		orhanerday	null	null	null	null	null	null	
2019-01-03 04:24:03.0	null	2020-10-02 17:43:57.0	open	[]	2	638	Fixes Typo when Spind and wait around	https://api.github.com/repos/torvalds/linux/issues/638	https://github.com/torvalds/linux/pull/638		Brakoman	null	null	null	null	null	null	
2019-01-03 16:46:16.0	2019-01-03 16:49:17.0	2019-01-03 16:49:18.0	closed	[]	1	639	Create saiki.txt	https://api.github.com/repos/torvalds/linux/issues/639	https://github.com/torvalds/linux/pull/639	trying pull request	saikirananumalla	null	null	null	null	null	null	
2019-01-06 07:07:11.0	null	2020-10-02 17:43:55.0	open	[]	1	640	Add Startech ICUSB2322X	https://api.github.com/repos/torvalds/linux/issues/640	https://github.com/torvalds/linux/pull/640	This is untested. I returned the device and bought a compatible one. Just dumping this here in case someone else wants to steal it/merge it. I don't have any motivation at this point to figure out the email submission process.    Originally from https://groups.google.com/d/msg/beagleboard/sSNHl1LvTN0/0UG54OI5PDwJ.	OzzieOrca	null	null	null	null	null	null	
2019-01-08 05:24:49.0	null	2020-10-02 17:43:53.0	open	[]	1	641	Update index.rst	https://api.github.com/repos/torvalds/linux/issues/641	https://github.com/torvalds/linux/pull/641	Correct spelling mistakes.	XUANLANcognition	null	null	null	null	null	null	
2019-01-09 19:01:36.0	2020-03-02 21:31:38.0	2020-03-03 15:55:31.0	closed	[]	2	642	Update CREDITS: minor typo	https://api.github.com/repos/torvalds/linux/issues/642	https://github.com/torvalds/linux/pull/642	Two spaces after a sentence instead of one in two places.	ZachSchaffer	null	null	null	null	null	null	
2019-01-14 07:43:41.0	2019-01-14 07:44:02.0	2019-01-14 07:44:02.0	closed	[]	0	643	Merge from Marvell's branch	https://api.github.com/repos/torvalds/linux/issues/643	https://github.com/torvalds/linux/pull/643		damfle	null	null	null	null	null	null	
2019-01-16 22:31:40.0	null	2020-10-02 17:43:50.0	open	[]	1	644	Fixes null reference execption on oid_search_table	https://api.github.com/repos/torvalds/linux/issues/644	https://github.com/torvalds/linux/pull/644	On Gentoo, trying to compile linux-5.0.0-rc2 failed until I copied oid_registry_data.c from 4.20 sources	reavessm	null	null	null	null	null	null	
2019-01-26 09:13:19.0	null	2020-10-02 17:43:48.0	open	[]	1	645	Merge tag 'fix_id-194593' 	https://api.github.com/repos/torvalds/linux/issues/645	https://github.com/torvalds/linux/pull/645	https://bugzilla.kernel.org/show_bug.cgi?id=194593    Updation of time constraints from jiffies to USER_HZ	Avanishka	null	null	null	null	null	null	
2019-01-28 04:02:36.0	null	2020-10-02 17:43:47.0	open	[]	1	646	fix sharpness control	https://api.github.com/repos/torvalds/linux/issues/646	https://github.com/torvalds/linux/pull/646	The original sharpness control is unable to work and we modify the code base on packet capture from Windows driver.  Tested with an "Easier CAP" UTV007 device.	shenyaocn	null	null	null	null	null	null	
2019-01-28 07:23:59.0	2019-01-28 07:25:01.0	2019-01-28 07:25:01.0	closed	[]	1	647	Merge pull request #1 from torvalds/master	https://api.github.com/repos/torvalds/linux/issues/647	https://github.com/torvalds/linux/pull/647	merge master	fangwenqi	null	null	null	null	null	null	
2019-02-03 10:16:01.0	2019-02-03 12:00:04.0	2019-02-03 12:00:04.0	closed	[]	1	648	Add tsin pins for meson-gxbb/gxl/gxm	https://api.github.com/repos/torvalds/linux/issues/648	https://github.com/torvalds/linux/pull/648	This PR add tsin pins for meson-gxbb/gxl/gxm.  This PR was verified on LibreELEC Amlogic mainline kernel 4.20.5 build.	afl1	null	null	null	null	null	null	
2019-02-07 18:35:14.0	null	2019-02-14 10:51:26.0	open	[]	1	649	Fixed the README Format.	https://api.github.com/repos/torvalds/linux/issues/649	https://github.com/torvalds/linux/pull/649	It was not rendering as markdown because it was not a .md file.  I also added links for mentioned documents.	josephworks	null	null	null	null	null	null	
2019-02-08 09:01:01.0	2019-02-08 09:01:56.0	2019-02-08 09:01:56.0	closed	[]	0	650	Update README	https://api.github.com/repos/torvalds/linux/issues/650	https://github.com/torvalds/linux/pull/650	test	guhwan	null	null	null	null	null	null	
2019-02-14 21:19:46.0	2019-04-20 09:00:27.0	2019-04-20 09:00:27.0	closed	[]	1	651	minor update README	https://api.github.com/repos/torvalds/linux/issues/651	https://github.com/torvalds/linux/pull/651	It's not better so?	ghost	null	null	null	null	null	null	
2019-02-15 10:17:23.0	null	2020-10-02 17:43:42.0	open	[]	2	652	Update and rename README to README.rst	https://api.github.com/repos/torvalds/linux/issues/652	https://github.com/torvalds/linux/pull/652		khode-mohsen	null	null	null	null	null	null	
2019-02-22 00:41:10.0	null	2020-10-02 17:43:40.0	open	[]	1	653	changed:  linux/include/linux/list.h	https://api.github.com/repos/torvalds/linux/issues/653	https://github.com/torvalds/linux/pull/653	Added a few functions to work with double linked lists over integer indices.  list_part_of()  list_len()  list_add_at()  list_del_at()  list_get()  I used this functions as an extension in an other project and I thought that these are maybe useful for others. If they are not relevant enough, simply close this request.	idlmn	null	null	null	null	null	null	
2019-02-22 03:46:23.0	null	2020-10-02 17:43:39.0	open	[]	1	654	Do not overwrite INSTALL_HDR_PATH	https://api.github.com/repos/torvalds/linux/issues/654	https://github.com/torvalds/linux/pull/654	make intsall_headers overwrites the environment variable INSTALL_HDR_PATH, this commit allows it to be configured as described.	b1tninja	null	null	null	null	null	null	
2019-02-23 14:56:48.0	null	2021-06-14 03:04:58.0	open	[]	2	655	[vimrc]: cscope: implement cnext/cprev shortcuts	https://api.github.com/repos/torvalds/linux/issues/655	https://github.com/torvalds/linux/pull/655	Course presents F5/F6 keys as shortcuts to move between multiple  results but they are not implemented (not working).    "If there are more than one results (usually there are) you can  move between them using F6 and F5"  [cscope_shortcuts.zip](https://github.com/torvalds/linux/files/2896903/cscope_shortcuts.zip)    	LazarRazvan	null	null	null	null	null	null	
2019-02-26 23:11:33.0	2019-02-27 00:22:08.0	2019-02-27 00:22:12.0	closed	[]	1	656	Add dynfunc1() syscall	https://api.github.com/repos/torvalds/linux/issues/656	https://github.com/torvalds/linux/pull/656	dynfunc1() is a system call that supports adding function in kernel module to process parameter passed to dynfunc1().	shenchsh	null	null	null	null	null	null	
2019-03-03 14:52:06.0	null	2020-10-02 17:43:36.0	open	[]	12	657	created kunal1.txt	https://api.github.com/repos/torvalds/linux/issues/657	https://github.com/torvalds/linux/pull/657		crazykunal	null	null	null	null	null	null	
2019-03-05 05:35:12.0	2019-03-15 10:33:16.0	2020-01-15 15:15:18.0	closed	[]	8	658	Fisrt Commit	https://api.github.com/repos/torvalds/linux/issues/658	https://github.com/torvalds/linux/pull/658	test	LLiuJJ	null	null	null	null	null	null	
2019-03-05 18:47:43.0	2019-03-05 18:49:07.0	2020-04-01 04:08:56.0	closed	[]	0	659	0-list: update PROCFS_MAX_SIZE to 512	https://api.github.com/repos/torvalds/linux/issues/659	https://github.com/torvalds/linux/pull/659	Update PROCFS_MAX_SIZE to 512 to get rid of:  warning: the frame size of 1028 bytes is larger than 1024 bytes [-Wframe-larger-than=]	claudiughioc	null	null	null	null	null	null	
2019-03-06 01:55:01.0	null	2020-02-17 01:47:21.0	open	[]	1	660	Added new changes to README.md	https://api.github.com/repos/torvalds/linux/issues/660	https://github.com/torvalds/linux/pull/660		josephworks	null	null	null	null	null	null	
